source,reprint,full_text,day_manual,num_chron_refs,lang_orig,any_date,writing_start_month,written,dubious,dated_day,type,cancelled,reg_section,posthumous,published,_id,ent_num,dated,french_title,scraped,month_combined,more_info,english_title,month_manual,spanish_title,pub_day,year_manual,writing_start_day,writing_end_day,writing_end_month,writing_end_year,notes,writing_end_approx,Chronicle_OCR,auth,translation,dated_month,day_combined,dated_year,pub_month,pub_year,writing_start_year,title,ent_id,Misc_Txt_Index,writing_start_approx,link,german_title,M_involved,year_combined,chron_refs,sampled
MEW 7:244-54.,,"Address of the Central Committee to the Communist League, March 1850. [G] Ansprache der Zentralbehörde an den Bund vom März 1850. (W) 1850: Mar. up to c.24. (D) Mar. (P) Mar D, as a handwritten circular to CL members. The actual heading was: “The Central Committee to the League’’; [G] Die Zentralbehörde an den Bund. —1851 (pubd in the German bourgeois press after copies were seized by the police): June 28, in Dresdner f. und Anzeiger; July 1, in KZ. —1852: after the Cologne Communist trial, it was repr’d in the bill of indictment (Anklageschrift gegen P. G. Roeser [etc.|) pubd in Cologne. —1853: in the book ST/72. —1885: pubd by E as appendix to a new edn of #M762, q.v. (S) MEW 7:244-54. (Tr) MECW 10:277 (“Address of the Central Authority ...’’); ME.SW 1:175; ST/M99 (SW) 277; ST/ME41 (MER) 363; ST/ M84 (Pad/1) 110; ST/ME12 (CCT) 237. — ST/M94 (R48) 319 (Ind); ST/M14 (Cap/Eastman) 355 (Ind). —Early versions: in Labour Mo., 1922, III, 3; in ST/M107; and in the magazine The Marxian (NY), 1921. (++) “Address” in this title is the traditional trans; it merely means a circular communication to members and branches. —► 50:2,12; 51:27.",,2,"[""German""]",1,Mar,1850: Mar. up to c.24.,,,"[""Speeches/Addresses""]",,ME,,"Mar D, as a handwritten circular to CL members. The actual heading was: “The Central Committee to the League’’;",ObjectId(630af2b45e934cb195acb400),2,Mar.,,true,Mar,"“Address” in this title is the traditional trans; it merely means a circular communication to members and branches. —► 50:2,12; 51:27.",,,,D,,1,24,Mar,1850,,true,,,"MECW 10:277 (“Address of the Central Authority ...’’); ME.SW 1:175; ST/M99 (SW) 277; ST/ME41 (MER) 363; ST/ M84 (Pad/1) 110; ST/ME12 (CCT) 237. — ST/M94 (R48) 319 (Ind); ST/M14 (Cap/Eastman) 355 (Ind). —Early versions: in Labour Mo., 1922, III, 3; in ST/M107; and in the magazine The Marxian (NY), 1921.",Mar,1,1850,Mar,1850,1850,"Address of the Central Committee to the Communist League, March 1850.",ME0002,,,,"Die Zentralbehörde an den Bund. —1851 (pubd in the German bourgeois press after copies were seized by the police): June 28, in Dresdner f. und Anzeiger; July 1, in KZ. —1852: after the Cologne Communist trial, it was repr’d in the bill of indictment (Anklageschrift gegen P. G. Roeser [etc.|) pubd in Cologne. —1853: in the book ST/72. —1885: pubd by E as appendix to a new edn of #M762, q.v.",true,1850,"[""recwONixft42jJyuv"",""recI1RBMcuGJH8V1P""]",true
MEW 19:295-96 and also 4:575.,,"-------------. Preface to the second Russian edition of 1882. [G] Vorrede.... (D) 1882: Jan 21; written in German. Signed by M&E. (P) Feb 5, in Russian, in the Narodnaya Volya; trans by Plekhanov. —Apr 13, in German, in the Sozialdemokrat; retransd from the Russian (the original ms having been lost); later included in toto in his preface of 1890. —May D, in the pubd Russian edn of the Manifesto. (S) MEW 19:295-96 and also 4:575. (Tr) ME.SW 1:99; ST/ME9 (BCM) 130; and see list of trans under main work. (++) The lost German original ms was found toward the end of the 1930s; first pubd in German in 1939; MEW presents this text, not the later retrans, which varied slightly. -> 82:8,13,17,21.",,4,"[""German""]",1,,,,21,"[""Introduction""]",,ME,,"Feb 5, in Russian, in the Narodnaya Volya; trans by Plekhanov. —Apr 13, in German, in the Sozialdemokrat; retransd from the Russian (the original ms having been lost); later included in toto in his preface of 1890. —May D, in the pubd Russian edn of the Manifesto.",ObjectId(630af2b45e934cb195acb413),37,1882: Jan 21; written in German. Signed by M&E.,,true,Jan,"The lost German original ms was found toward the end of the 1930s; first pubd in German in 1939; MEW presents this text, not the later retrans, which varied slightly. -> 82:8,13,17,21.",,,,5,,,,,,,,,,ME.SW 1:99; ST/ME9 (BCM) 130; and see list of trans under main work.,Jan,21,1882,Feb,1882,,-------------. Preface to the second Russian edition of 1882.,ME0037,,,,Vorrede....,true,1882,"[""rec995l36cy9d15qn"",""rec517DF4qLwj4JdO"",""recHEAMPbh4jXWxuN"",""rec4Z5QQ08OCRLEMP""]",true
MEW 5:79.,,"The conciliationist assembly of June 15. [G] Die Vereinbarungsversammlung vom 15. Juni. (W) By M/E; authorship not ascribed. (D) 1848: June 17. (P) June 18, in NRZ. N/s. (S) MEW 5:79. (Tr) MECW 7:89 (“The Agreement Assembly...“). —ST/ M94 (R48) 124 (“The June 15 Sitting of the ‘Vereinbarungsversammlung’ “). (++) In my opinion this article is mainly by E. —For the meaning of “conciliationist,” see *Vereinbarung-Policy. 48:38.",,1,"[""German""]",1,,By M/E; authorship not ascribed.,,17,"[""Journalism""]",,ME,,"June 18, in NRZ. N/s.",ObjectId(630af2b45e934cb195acb414),38,1848: June 17.,,true,Jun,"In my opinion this article is mainly by E. —For the meaning of “conciliationist,” see *Vereinbarung-Policy. 48:38.",,,,18,,,,,,,,,,MECW 7:89 (“The Agreement Assembly...“). —ST/ M94 (R48) 124 (“The June 15 Sitting of the ‘Vereinbarungsversammlung’ “).,Jun,17,1848,Jun,1848,,The conciliationist assembly of June 15.,ME0038,,,,Die Vereinbarungsversammlung vom 15. Juni.,true,1848,"[""recpuQv196f5UFdBB""]",true
MEW 5:96-97.,,"Fall of the Camphausen government. |G| Sturz des Ministeriums Camphausen. (W) By M/E; authorship not ascribed. (D) 1848: June 22. (P) June 23. in NRZ. N/s. (S) MEW 5:96-97. (Tr) MECW 7:107 (“The downfall . .."").  —ST/M94 (R48) 128 (“... Ministry”) (Ind). (++) For the similar article pubd the previous day, see #ME51. -♦ 48:38.",,1,"[""German""]",1,,By M/E; authorship not ascribed.,,22,"[""Journalism""]",,ME,,June 23. in NRZ. N/s.,ObjectId(630af2b45e934cb195acb42a),57,1848: June 22.,,true,Jun,"For the similar article pubd the previous day, see #ME51. -♦ 48:38.",,,,22,,,,,,,,,,"MECW 7:107 (“The downfall . .."").     —ST/M94   (R48)   128 (“... Ministry”) (Ind).",Jun,22,1848,Jun,1848,,Fall of the Camphausen government. |G| Sturz des Ministeriums Camphausen.,ME0057,,,,,true,1848,"[""recpuQv196f5UFdBB""]",true
MEW 5:100-1.,,"The Hansemann cabinet. [G] Das Kabinett Hansemann. (W) By M/E; authorship not ascribed. (D) 1848: June 23. (P) June 24, in NRZ. N/s. (S) MEW 5:100-1. (Tr) MECW 7:111 (""... government”). -> 48:38.",,1,"[""German""]",1,,By M/E; authorship not ascribed.,,23,"[""Journalism""]",,ME,,"June 24, in NRZ. N/s.",ObjectId(630af2b45e934cb195acb43c),73,1848: June 23.,,true,Jun,,,,,23,,,,,,,,,,"MECW 7:111 (""... government”). -> 48:38.",Jun,23,1848,Jun,1848,,The Hansemann cabinet.,ME0073,,,,Das Kabinett Hansemann.,true,1848,"[""recpuQv196f5UFdBB""]",true
MEW 2:3-223.,,"The holy family, or Critique of critical critique. Against Bruno Bauer & Co. (G) Die heilige Familie, oder Kritik der kritischen Kritik. Gegen Bruno Bauer & Consorten. (W) 1844: Sep to Nov CD; foreword d. Sep. (P) 1845: Feb c.24, as a book (see ST/ME25). Signed: by Friedrich Engels and Karl Marx. (S) MEW 2:3-223. (Tr) MECW 4:5; transd by R. Dixon and C. Dutt. —Book form (ST/ ME27); transd by R. Dixon (poor trans, rev for MECW). (++) E’s seven sections were written Aug D to Sep A during his ten-day stay in Paris; after his departure M expanded the work. The present subtitle was originally intended as the title; the present title was attached by M as the book went to press. Note that M&E wrote their sections independently, so that each section has one author. -> 44:30, 31, 33,40,44; 45:15; 74:10, 38.",,8,"[""German""]",1,Sep,1844: Sep to Nov CD; foreword d. Sep.,,,"[""Book""]",,ME,,"1845: Feb c.24, as a book (see ST/ME25). Signed: by Friedrich Engels and Karl Marx.",ObjectId(630af2b45e934cb195acb43f),76,,,true,Sep,"E’s seven sections were written Aug D to Sep A during his ten-day stay in Paris; after his departure M expanded the work. The present subtitle was originally intended as the title; the present title was attached by M as the book went to press. Note that M&E wrote their sections independently, so that each section has one author. -> 44:30, 31, 33,40,44; 45:15; 74:10, 38.",,,,24,,,CD,Nov,1844,,,,,"MECW 4:5; transd by R. Dixon and C. Dutt. —Book form (ST/ ME27); transd by R. Dixon (poor trans, rev for MECW).",,,,Feb,1845,1844,"The holy family, or Critique of critical critique. Against Bruno Bauer & Co. (G) Die heilige Familie, oder Kritik der kritischen Kritik. Gegen Bruno Bauer & Consorten.",ME0076,"[""recUnicVuSLxNMxTb"",""rece4TTlsQPjoXZ49"",""reclHKAaOUTlmqT7a""]",,,,true,1844,"[""recPUEE5iKRd6qH5K"",""recku1TbRr5aLzhDR"",""recRIHZvYh5ZDjsl0"",""reckOatzbIXhbI0CZ"",""recNzijquBH9oWjZG"",""reclG7DnTpz5Pzihg"",""recuFFYlVZeGdqMBK"",""recYHqdJ8Zfk1hwLN""]",true
"New Mega I, 10:568 (“Règlement de la société ...”).",,"International Society of Revolutionary Communists. [Fr] Société Universelle des Communistes Révolutionnaires. (W) 1850: Apr M, as a programmatic statement. Signed: Adam, J. Vidil, Ch. Marx, August Willich. F. Engels, G. Julian Hamey. Extant copy is in Willich’s writing. (P/P) 1926, in a Russian Journal. —1927, in facsimile in a German edn of the Communist manifesto. —1928, in an article by Ryazanov (ST/64). —1929, in another Ryazanov article, with slight text differences (ST/63). (S) New Mega I, 10:568 (“Règlement de la société ...”). (Tr) MECW 10:614 (“Universal society...”). (++) In MEW 7:553-54. ->50:15,38.",,2,"[""French""]",1,Apr,"1850: Apr M, as a programmatic statement. Signed: Adam, J. Vidil, Ch. Marx, August Willich. F. Engels, G. Julian Hamey. Extant copy is in Willich’s writing.",,,"[""Public Statements""]",,ME,"1926, in a Russian Journal. —1927, in facsimile in a German edn of the Communist manifesto. —1928, in an article by Ryazanov (ST/64). —1929, in another Ryazanov article, with slight text differences (ST/63).",,ObjectId(630af2b45e934cb195acb444),80,,,true,Apr,"In MEW 7:553-54. ->50:15,38.",,,,,,M,,,,,,,,MECW 10:614 (“Universal society...”).,,M,,,,1850,International Society of Revolutionary Communists.,ME0080,,,,Société Universelle des Communistes Révolutionnaires.,true,1850,"[""recPM9wShbCrRsEqm"",""recmaK4c9YxVyOSIM""]",true
MECW 13:620.,,"The late British government. [EJ (W) 1855: Feb 1. (P) Feb 23, in NYDT, #4321, p. 4bcde. Lead article. N/s. (S) MECW 13:620. (++) In MEW 11:22-28. —M sent E material and comments for this article, which E drafted; cf. letters, M to E, Jan 30 and 31,1855. Cf. similar articles in NOZ, #M311, M955. —>55:6,10.",,2,"[""English""]",1,Feb,1855: Feb 1.,,,"[""Journalism""]",,ME,,"Feb 23, in NYDT, #4321, p. 4bcde. Lead article. N/s.",ObjectId(630af2b45e934cb195acb447),83,,,true,Feb,"InMEW 11:22-28. —M sent E material and comments for this article, which E drafted; cf. letters, M to E, Jan 30 and 31,1855. Cf. similar articles in NOZ, #M311, M955. —>55:6,10.",,,,23,,1,,,,,,,,,,1,,Feb,1855,1855,The late British government.,ME0083,,,,,true,1855,"[""recyJq4x4OiOyMPR1"",""recgr1nqOGVaCvo01""]",true
,,"Carver, Terrill, ed. Karl Marx on method. Oxford: 1974.",,0,,0,,,,,,,ST,,,ObjectId(630af2b45e934cb195acb45a),10,,,,,,,,,,,,,,,,,,"[""rec7Y06knBPGhdXra""]",,,,,,,,Karl Marx on method. Oxford: 1974.,ST0010,,,,,,,,
,,"Draper, Hal. Karl Marx’s theory of revolution. NY: Monthly Review Pr., 1977. (vol. 1, State and bureaucracy), 1978 (vol. 2, The politics of social classes).",,0,,0,,,,,,,ST,,,ObjectId(630af2b45e934cb195acb45e),14,,,,,,,,,,,,,,,,,,"[""recRG9RCoL9m1eKVZ""]",,,,,,,,"Draper, Hal. Karl Marx’s theory of revolution. NY: Monthly Review Pr., 1977. (vol. 1, State and bureaucracy), 1978 (vol. 2, The politics of social classes).",ST0014,,,,,,,,
,,"New American Cyclopaedia. Ed by Charles A. Dana and George Ripley. 16v. NY: D. Appleton & Co., 1858-1863.",,0,,0,,,,,,,ST,,,ObjectId(630af2b45e934cb195acb490),54,,,,,,,,,,,,,,,,,,"[""recLYBNkIMO3cJEHf""]",,,,,,,,"New American Cyclopaedia. Ed by Charles A. Dana and George Ripley. 16v. NY: D. Appleton & Co., 1858-1863.",ST0054,,,,,,,,
MEW 6:125-27.,,"New ally of the counterrevolution. [G] Neuer Bundesgenosse der Kontrerevolution. (W) By M/E; authorship not ascribed. (D) 1848: Dec 11. (P) Dec 12, in NRZ. N/s. (S) MEW 6:125-27. (Tr) MECW 8:179. —>48:83.",,1,"[""German""]",1,,By M/E; authorship not ascribed.,,11,"[""Journalism""]",,ME,,"Dec 12, in NRZ. N/s.",ObjectId(630af2b45e934cb195acb458),99,1848: Dec 11.,,true,Dec,,,,,12,,,,,,,,,,MECW 8:179. —>48:83.,Dec,11,1848,Dec,1848,,New ally of the counterrevolution.,ME0099,,,,Neuer Bundesgenosse der Kontrerevolution.,true,1848,"[""recN2FThF1cRzwhHF""]",true
MECW 16:162.,,"The money panic in Europe. [E] (D) 1859: Jan 13. (P) Feb 1, in NYDT, #5548, p. 3cd. N/s. (S) MECW 16:162. (++) Drafted by E, reworked and supplemented by M; cf. letter, M to E, Jan 13, 1859. —In MEW 13:172—76. -♦59:15.",,1,"[""English""]",1,,,,13,"[""Journalism""]",,ME,,"Feb 1, in NYDT, #5548, p. 3cd. N/s.",ObjectId(630af2b45e934cb195acb456),97,1859: Jan 13.,,true,Jan,"Drafted by E, reworked and supplemented by M; cf. letter, M to E, Jan 13, 1859. —In MEW 13:172—76. -♦59:15.",,,,1,,,,,,,,,,,Jan,13,1859,Feb,1859,,The money panic in Europe.,ME0097,,,,,true,1859,"[""rec3HXsCXeCEQdxb2""]",true
,,"Fox, Ralph. Marx, Engels and Lenin on Ireland. Int’l Pub, 1940. 47p.",,0,,0,,,,,,,ST,,,ObjectId(630af2b45e934cb195acb463),19,,,,,,,,,,,,,,,,,,"[""recpm6Xe4AhLRsrt0""]",,,,,,,,"Fox, Ralph. Marx, Engels and Lenin on Ireland. Int’l Pub, 1940. 47p.",ST0019,,,,,,,,
,,"Freymond, Jacques, ed. La Première Internationale. Recueil et documents. (Publications de l'institut Universitaire de Hautes Etudes Internationales, no. 39) 2v. Geneva: Lib. Droz, 1962.",,0,,0,,,,,,,ST,,,ObjectId(630af2b45e934cb195acb465),20,,,,,,,,,,,,,,,,,,"[""recVeQoGcCPF3cgB7""]",,,,,,,,"Freymond, Jacques, ed. La Première Internationale. Recueil et documents. (Publications de l'institut Universitaire de Hautes Etudes Internationales, no. 39) 2v. Geneva: Lib. Droz, 1962.",ST0020,,,,,,,,
,,"La Première Internationale. Imprimés 1864—1876. Actes officiels du Conseil Général et des Congrès et Conférences... . (Répertoire internationaux des sources pour l’étude des mouvements sociaux aux XIXe et XXe siècles. Volume II) Paris: A. Colin, 1961.",,0,,0,,,,,,,ST,,,ObjectId(630af2b45e934cb195acb494),58,,,,,,,,,,,,,,,,,,,,,,,,,,"La Première Internationale. Imprimés 1864—1876. Actes officiels du Conseil Général et des Congrès et Conférences... . (Répertoire internationaux des sources pour l’étude des mouvements sociaux aux XIXe et XXe siècles. Volume II) Paris: A. Colin, 1961.",ST0058,,,,,,,,
,,"Die Entwicklung des Sozialismus von der Utopie zur Wissenschaft. HottingenZürich: Druck der Schweizerischen Genossenschaftsdruckerei, 1882 [actually 1883]. 66p.",,0,,0,,,,,,,ST/E,,,ObjectId(630af2b45e934cb195acb4b0),17,,,,,,,,,,,,,,,,,,,,,,,,,,"Die Entwicklung des Sozialismus von der Utopie zur Wissenschaft. HottingenZürich: Druck der Schweizerischen Genossenschaftsdruckerei, 1882 [actually 1883]. 66p.",ST/E0017,,,,,,,,
,,"(a) Herm Eugen Dühring’s Umwälzung der Wissenschaft. Philosophie, politische Oekonomie, Sozialismus. Leipzig: Genossenschafts-Buchdruckerei, 1878. viii, 274p. (b) Ditto. [No subtitle] Zweite Auflage. Hottingen-Zürich: Verlag der Volksbuchhandlung, 1886. xvi, 315p. (c) Ditto. Dritte, durchgesehene und vermehrte Auflage. Stuttgart: Dietz, 1894. xx, 354p. (Internationale Bibliothek, 21).",,0,,0,,,,,,,ST/E,,,ObjectId(630af2b45e934cb195acb4b8),24,,,,,,,,,,,,,,,,,,,,,,,,,,"(a) Herm Eugen Dühring’s Umwälzung der Wissenschaft. Philosophie, politische Oekonomie, Sozialismus. Leipzig: Genossenschafts-Buchdruckerei, 1878. viii, 274p. (b) Ditto. [No subtitle] Zweite Auflage. Hottingen-Zürich: Verlag der Volksbuchhandlung, 1886. xvi, 315p. (c) Ditto. Dritte, durchgesehene und vermehrte Auflage. Stuttgart: Dietz, 1894. xx, 354p. (Internationale Bibliothek, 21).",ST/E0024,,,,,,,,
,,"Die Rolle der Gewalt in der Geschichte. (Bücherei des Marxismus-Leninismus, 61) Berlin: Dietz, 1964.",,0,,0,,,,,,,ST/E,,,ObjectId(630af2b45e934cb195acb4dd),57.5,,,,,,,,,,,,,,,,,,,,,,,,,,"Die Rolle der Gewalt in der Geschichte. (Bücherei des Marxismus-Leninismus, 61) Berlin: Dietz, 1964.",STE0057.5,,,,,,,,
,,"The condition of the working class in England. Transd and ed by W. O. Henderson and W. H. Chaloner. Oxford: Blackwell; NY: Macmillan, 1958. —Stanford Univ. Pr., 1968. 2nd edn: Oxford: Blackwell, 1971. — This trans is so loose—to the point of rewriting in some cases—that I think it tends to be unreliable in detail.",,0,,0,,,,,,,ST/E,,,ObjectId(630af2b45e934cb195acb4eb),7,,,,,,,,,,,,,,,,,,,,,,,,,,"The condition of the working class in England. Transd and ed by W. O. Henderson and W. H. Chaloner. Oxford: Blackwell; NY: Macmillan, 1958. —Stanford Univ. Pr., 1968. 2nd edn: Oxford: Blackwell, 1971. — This trans is so loose—to the point of rewriting in some cases—that I think it tends to be unreliable in detail.",ST/E0007,,,,,,,,
,,"(a) Das Elend der Philosophie. Antwort auf Proudhon’s “Philosophie des Elends."" Deutsch von E. Bernstein und K. Kautsky. Mit Vorwort und Noten von Friedrich Engels. Stuttgart: Dietz, 1885. xxxvi, 209p. (b) Ditto. Zweite Auflage. Stuttgart: Dietz, 1892. (Internationale Bibliothek, 12) xxxiii, 188p.",,0,,0,,,,,,,ST/M,,,ObjectId(630af2b45e934cb195acb51b),33,,,,,,,,,,,,,,,,,,,,,,,,,,"(a) Das Elend der Philosophie. Antwort auf Proudhon’s “Philosophie des Elends."" Deutsch von E. Bernstein und K. Kautsky. Mit Vorwort und Noten von Friedrich Engels. Stuttgart: Dietz, 1885. xxxvi, 209p. (b) Ditto. Zweite Auflage. Stuttgart: Dietz, 1892. (Internationale Bibliothek, 12) xxxiii, 188p.",ST/M0033,,,,,,,,
,,"Essential writings. Ed by Frederic L. Bender. NY: Harper & Row; Harper Torchbks, 1972. 441p. —Preface by the editor, d. Dec 1970, plus his “Intro to the philosophical study of Marx."" Contents are mainly from early writings and Capital; transd from extant sources.",,0,,0,,,,,,,ST/M,,,ObjectId(630af2b45e934cb195acb51d),35,,,,,,,,,,,,,,,,,,,,,,,,,,"Essential writings. Ed by Frederic L. Bender. NY: Harper & Row; Harper Torchbks, 1972. 441p. —Preface by the editor, d. Dec 1970, plus his “Intro to the philosophical study of Marx."" Contents are mainly from early writings and Capital; transd from extant sources.",ST/M0035,,,,,,,,
,,"Capital: A critical analysis of capitalist production. .. . Translated from the 3rd German edn, by Samuel Moore and Edward Aveling, and ed by Frederick Engels. Vol. I. London: Swan Sonnenschein, Lowrey, and Co., 1887. —1st English edn. Printed in Perth, Scotland.",,0,,0,,,,,,,ST/M,,,ObjectId(630af2b45e934cb195acb52d),5,,,,,,,,,,,,,,,,,,,,,,,,,,"Capital: A critical analysis of capitalist production. .. . Translated from the 3rd German edn, by Samuel Moore and Edward Aveling, and ed by Frederick Engels. Vol. I. London: Swan Sonnenschein, Lowrey, and Co., 1887. —1st English edn. Printed in Perth, Scotland.",ST/M0005,,,,,,,,
,,"The poverty of philosophy. FLPH, n.d. [1950?]. 233p. —No editor.",,0,,0,,,,,,,ST/M,,,ObjectId(630af2b45e934cb195acb55c),92,,,,,,,,,,,,,,,,,,,,,,,,,,"The poverty of philosophy. FLPH, n.d. [1950?]. 233p. —No editor.",ST/M0092,,,,,,,,
,,"Selected writings. Ed by David McLellan. Oxford Univ Pr, 1977. 625p. —Most trans from extant sources; some transd by editor. Heavy emphasis on early writings and on economics.",,0,,0,,,,,,,ST/M,,,ObjectId(630af2b45e934cb195acb563),99,,,,,,,,,,,,,,,,,,,,,,,,,,"Selected writings. Ed by David McLellan. Oxford Univ Pr, 1977. 625p. —Most trans from extant sources; some transd by editor. Heavy emphasis on early writings and on economics.",ST/M0099,,,,,,,,
,,"Ein Complot gegen die Internationale Arbeiter-Association. Im Auftrage des Haager Congresses verfasster Bericht über das Treiben Bakunin’s und der Allianz der socialistischen Demokratie. Deutsche Ausgabe von “L’Alliance de la démocratie socialiste et l'Association Internationale des Travailleurs.” Uebersetzt von S. Kokosky. Braunschweig: Druck und Verlag von W. Bracke jr. 1874. vi, 119p. — See #ME6.",,0,,0,,,,,,,ST/ME,,,ObjectId(630af2b45e934cb195acb56a),15,,,,,,,,,,,,,,,,,,,,,,,,,,"Ein Complot gegen die Internationale Arbeiter-Association. Im Auftrage des Haager Congresses verfasster Bericht über das Treiben Bakunin’s und der Allianz der socialistischen Demokratie. Deutsche Ausgabe von “L’Alliance de la démocratie socialiste et l'Association Internationale des Travailleurs.” Uebersetzt von S. Kokosky. Braunschweig: Druck und Verlag von W. Bracke jr. 1874. vi, 119p. — See #ME6.",ST/ME0015,,,,,,,,
